CustomerID,Name,Age,Gender,City,PurchaseAmount,PurchaseDate,ProductCategory,Purchased in Last 30 Days,,,,,,,,
5596,Chris Johnson,37,Male,New York,31.59,19-05-2021,Misc,Not Purchased,,,,,,,,
5615,Chris Johnson,60,Male,New York,120.1,22-06-2020,Automobile,Not Purchased,,,,,,,,
5616,Alex Brown,-1,Male,Los Angeles,477.36,27-08-2023,Home Decor,Not Purchased,,,,,,,,
5627,Jane Smith,52,Female,New York,334.45,05-05-2023,Fashion,Not Purchased,,,,,,,,
5628,Jane Smith,,Female,Houston,69.76,26-03-2023,Electronics,Not Purchased,,,,,,,,
5632,Chris Johnson,34,Male,Phoenix,895.72,03-09-2021,Home Decor,Not Purchased,,,,,,,,
5636,Jane Smith,45,Other,Chicago,843.27,17-02-2021,Fashion,Not Purchased,,,,,,,,
5644,Alex Brown,77,Female,Los Angeles,264.44,05-10-2021,Electronics,Not Purchased,,,,,,,,
5646,Emily White,50,Female,Los Angeles,519.13,20-05-2022,Fashion,Not Purchased,,,,,,,,
5650,Chris Johnson,66,Other,Phoenix,806.69,21-03-2021,Home Decor,Not Purchased,,,,,,,,
5652,Emily White,22,Male,Los Angeles,185.46,11-01-2022,Electronics,Not Purchased,,,,,,,,
5658,John Doe,42,Female,Houston,951.04,18-12-2022,Fashion,Not Purchased,,,,,,,,
5658,John Doe,67,Female,Los Angeles,705.61,02-12-2021,Home Decor,Not Purchased,,,,,,,,
5673,Alex Brown,55,Other,Houston,947.4,12-06-2023,Electronics,Not Purchased,,,,,,,,
5675,Jane Smith,35,Other,New York,31.91,19-01-2020,Electronics,Not Purchased,,,,,,,,
5690,Chris Johnson,58,Female,New York,389.67,10-06-2022,Electronics,Not Purchased,,,,,,,,
5697,Emily White,18,Male,Chicago,897.78,22-05-2021,Home Decor,Not Purchased,,,,,,,,
5699,Alex Brown,48,Other,Phoenix,398.06,30-04-2021,Automobile,Not Purchased,,,,,,,,
5713,Alex Brown,48,Female,Los Angeles,478.89,25-09-2020,Fashion,Not Purchased,,,,,,,,
5719,Jane Smith,34,Male,New York,686.13,03-06-2020,Electronics,Not Purchased,,,,,,,,
5727,Jane Smith,58,Other,Phoenix,348.34,20-06-2022,Electronics,Not Purchased,,,,,,,,
5729,Jane Smith,69,Other,Chicago,381.1,12-07-2022,Fashion,Not Purchased,,,,,,,,
5733,Jane Smith,75,Female,Chicago,852.02,21-06-2023,Electronics,Not Purchased,,,,,,,,
5736,Chris Johnson,60,Other,Houston,345.25,26-08-2023,Automobile,Not Purchased,,,,,,,,
5741,Emily White,25,Other,Chicago,318.3,03-09-2021,Fashion,Not Purchased,,,,,,,,
5744,Jane Smith,28,Other,Phoenix,131.39,01-07-2020,Fashion,Not Purchased,,,,,,,,
5748,Chris Johnson,66,Other,Chicago,782.91,17-01-2023,Groceries,Not Purchased,,,,,,,,
5749,John Doe,30,Male,New York,675.53,17-07-2020,Electronics,Not Purchased,,,,,,,,
5757,John Doe,70,Other,Chicago,114.59,13-12-2023,Groceries,Purchased,,,,,,,,
5757,Emily White,21,Female,Chicago,633.58,27-07-2023,Electronics,Not Purchased,,,,,,,,
5757,Jane Smith,28,Female,Phoenix,615.22,10-01-2020,Electronics,Not Purchased,,,,,,,,
5761,Chris Johnson,22,Male,Los Angeles,635.66,08-07-2021,Fashion,Not Purchased,,,,,,,,
5777,Alex Brown,66,Other,Houston,437.05,18-08-2023,Fashion,Not Purchased,,,,,,,,
5778,Jane Smith,57,Other,Chicago,242.34,07-01-2022,Home Decor,Not Purchased,,,,,,,,
5780,Chris Johnson,36,Male,New York,847.52,12-07-2021,Home Decor,Not Purchased,,,,,,,,
5781,Emily White,59,Female,Phoenix,876.8,19-04-2021,Electronics,Not Purchased,,,,,,,,
5788,Chris Johnson,58,Other,New York,663.4,25-04-2022,Fashion,Not Purchased,,,,,,,,
5790,John Doe,48,Female,Chicago,36.19,19-09-2023,Electronics,Not Purchased,,,,,,,,
5795,Emily White,77,Female,Houston,939.83,19-01-2022,Home Decor,Not Purchased,,,,,,,,
5796,John Doe,72,Other,Houston,496.23,08-07-2021,Fashion,Not Purchased,,,,,,,,
5796,Jane Smith,75,Other,Los Angeles,157.85,05-08-2021,Fashion,Not Purchased,,,,,,,,
5804,Jane Smith,78,Male,Houston,708.8,27-04-2020,Electronics,Not Purchased,,,,,,,,
5806,Alex Brown,45,Male,Houston,65.47,17-06-2022,Fashion,Not Purchased,,,,,,,,
5820,Alex Brown,78,Other,Houston,23.31,13-06-2020,Home Decor,Not Purchased,,,,,,,,
5821,Alex Brown,28,Male,Los Angeles,858.98,25-11-2022,Automobile,Not Purchased,,,,,,,,
5831,John Doe,78,Other,Los Angeles,310.44,25-08-2023,Groceries,Not Purchased,,,,,,,,
5835,Chris Johnson,72,Other,New York,305.22,16-03-2023,Fashion,Not Purchased,,,,,,,,
5841,Chris Johnson,33,Male,Chicago,617.15,01-01-2021,Groceries,Not Purchased,,,,,,,,
5841,Alex Brown,48,Other,New York,29.68,29-10-2020,Fashion,Not Purchased,,,,,,,,
5854,Jane Smith,57,Male,New York,798.62,20-03-2020,Home Decor,Not Purchased,,,,,,,,
5855,Chris Johnson,41,Female,Houston,209.92,03-05-2022,Groceries,Not Purchased,,,,,,,,
5857,Jane Smith,53,Male,Los Angeles,399.31,05-11-2020,Groceries,Not Purchased,,,,,,,,
5859,Alex Brown,76,Female,Los Angeles,337.6,14-09-2023,Electronics,Not Purchased,,,,,,,,
5869,Chris Johnson,66,Male,New York,238.83,15-02-2022,Automobile,Not Purchased,,,,,,,,
5875,Emily White,54,Male,Houston,681.84,13-02-2023,Fashion,Not Purchased,,,,,,,,
5875,Chris Johnson,61,Other,Houston,657.4,11-05-2020,Automobile,Not Purchased,,,,,,,,
5886,Jane Smith,34,Male,Los Angeles,57.26,11-06-2021,Fashion,Not Purchased,,,,,,,,
5893,John Doe,61,Female,Chicago,932.58,29-12-2020,Electronics,Not Purchased,,,,,,,,
5897,Emily White,23,Male,Chicago,732.15,08-09-2022,Automobile,Not Purchased,,,,,,,,
5910,John Doe,,Other,New York,462.33,05-02-2021,Fashion,Not Purchased,,,,,,,,
5912,John Doe,22,Female,New York,519.83,16-02-2023,Fashion,Not Purchased,,,,,,,,
5916,Jane Smith,40,Other,Phoenix,80.54,31-08-2020,Electronics,Not Purchased,,,,,,,,
5920,John Doe,19,Female,New York,128.99,02-05-2023,Electronics,Not Purchased,,,,,,,,
5926,Jane Smith,27,Female,Los Angeles,630.59,20-11-2021,Automobile,Not Purchased,,,,,,,,
5931,Jane Smith,36,Other,New York,432.63,18-05-2023,Fashion,Not Purchased,,,,,,,,
5931,John Doe,47,Female,Los Angeles,511.19,18-10-2020,Electronics,Not Purchased,,,,,,,,
5937,Chris Johnson,75,Female,Los Angeles,398.88,20-04-2021,Groceries,Not Purchased,,,,,,,,
5940,Jane Smith,78,Male,Phoenix,919.66,01-01-2022,Automobile,Not Purchased,,,,,,,,
5941,John Doe,44,Female,Phoenix,399.01,27-08-2022,Automobile,Not Purchased,,,,,,,,
5943,Chris Johnson,41,Male,Houston,601.71,26-03-2022,Electronics,Not Purchased,,,,,,,,
5944,Emily White,76,Female,Houston,216.66,19-12-2022,Electronics,Not Purchased,,,,,,,,
5946,Jane Smith,63,Other,Los Angeles,277.14,16-10-2020,Home Decor,Not Purchased,,,,,,,,
5946,John Doe,54,Female,Houston,659.58,28-11-2020,Fashion,Not Purchased,,,,,,,,
5964,John Doe,60,Other,Chicago,488.12,23-02-2023,Groceries,Not Purchased,,,,,,,,
5970,Chris Johnson,34,Female,New York,722.49,25-01-2020,Groceries,Not Purchased,,,,,,,,
5976,John Doe,50,Male,New York,557.86,12-08-2023,Fashion,Not Purchased,,,,,,,,
5976,Chris Johnson,33,Female,New York,72.09,03-09-2021,Groceries,Not Purchased,,,,,,,,
5976,John Doe,27,Female,Phoenix,458.6,12-11-2023,Automobile,Not Purchased,,,,,,,,
5987,Emily White,35,Male,Los Angeles,919.54,04-10-2023,Home Decor,Not Purchased,,,,,,,,
5996,Jane Smith,32,Other,New York,906.8,21-04-2020,Fashion,Not Purchased,,,,,,,,
6002,Alex Brown,35,Male,Los Angeles,468.7,28-07-2023,Home Decor,Not Purchased,,,,,,,,
6004,Jane Smith,60,Other,Houston,346.26,07-03-2023,Home Decor,Not Purchased,,,,,,,,
6021,Alex Brown,25,Male,Los Angeles,304.12,04-11-2020,Fashion,Not Purchased,,,,,,,,
6029,John Doe,68,Male,New York,19.46,31-12-2023,Automobile,Purchased,,,,,,,,
6036,Alex Brown,36,Male,New York,177.56,29-01-2022,Fashion,Not Purchased,,,,,,,,
6043,Chris Johnson,54,Other,Chicago,616.54,16-01-2020,Misc,Not Purchased,,,,,,,,
6047,Jane Smith,66,Other,Houston,885.35,31-01-2020,Fashion,Not Purchased,,,,,,,,
6051,Emily White,-1,Other,Los Angeles,,16-03-2022,Fashion,Not Purchased,,,,,,,,
6052,John Doe,61,Female,Houston,29.04,06-04-2021,Electronics,Not Purchased,,,,,,,,
6054,Emily White,58,Female,Phoenix,738.34,03-02-2020,Home Decor,Not Purchased,,,,,,,,
6055,Chris Johnson,50,Male,Houston,179.57,05-03-2021,Fashion,Not Purchased,,,,,,,,
6068,Emily White,71,Male,Los Angeles,191.06,15-06-2023,Home Decor,Not Purchased,,,,,,,,
6073,Jane Smith,42,Female,Chicago,715.13,29-10-2023,Fashion,Not Purchased,,,,,,,,
6075,Chris Johnson,73,Female,Los Angeles,91.63,29-01-2020,Fashion,Not Purchased,,,,,,,,
6083,Chris Johnson,27,Male,Los Angeles,,13-05-2020,Groceries,Not Purchased,,,,,,,,
6085,Chris Johnson,45,Male,Phoenix,599.37,30-01-2023,Groceries,Not Purchased,,,,,,,,
6093,Emily White,22,Male,New York,429.45,05-02-2021,Groceries,Not Purchased,,,,,,,,
6101,Jane Smith,53,Other,Los Angeles,448.85,07-02-2023,Groceries,Not Purchased,,,,,,,,
6103,Chris Johnson,65,Male,New York,444.72,05-05-2023,Home Decor,Not Purchased,,,,,,,,
6104,Emily White,50,Female,Los Angeles,382.13,10-01-2020,Electronics,Not Purchased,,,,,,,,
6105,Emily White,61,Female,Houston,194.97,12-02-2020,Misc,Not Purchased,,,,,,,,
6109,John Doe,42,Male,Chicago,890.21,24-05-2022,Fashion,Not Purchased,,,,,,,,
6110,Jane Smith,35,Female,Phoenix,844.68,31-12-2023,Electronics,Purchased,,,,,,,,
6115,Jane Smith,41,Other,Phoenix,,17-12-2023,Automobile,Purchased,,,,,,,,
6119,Emily White,,Female,Los Angeles,839.45,23-01-2021,Electronics,Not Purchased,,,,,,,,
6122,Jane Smith,60,Other,Houston,573.08,13-05-2023,Fashion,Not Purchased,,,,,,,,
6124,Chris Johnson,28,Other,Los Angeles,992.89,05-12-2020,Automobile,Not Purchased,,,,,,,,
6126,Emily White,46,Female,Phoenix,411.47,30-09-2021,Electronics,Not Purchased,,,,,,,,
6131,Chris Johnson,19,Male,Los Angeles,527.07,10-06-2020,Fashion,Not Purchased,,,,,,,,
6132,Chris Johnson,-1,Male,New York,276.65,17-11-2023,Electronics,Not Purchased,,,,,,,,
6136,Emily White,47,Male,Phoenix,815.21,29-08-2022,Fashion,Not Purchased,,,,,,,,
6150,John Doe,42,Male,Chicago,771.9,09-07-2022,Fashion,Not Purchased,,,,,,,,
6158,John Doe,43,Other,Chicago,511.64,16-10-2021,Fashion,Not Purchased,,,,,,,,
6160,Emily White,39,Other,Houston,259.39,11-08-2022,Automobile,Not Purchased,,,,,,,,
6162,Alex Brown,54,Other,Los Angeles,747.52,18-06-2021,Electronics,Not Purchased,,,,,,,,
6164,Chris Johnson,27,Female,Los Angeles,611.91,07-07-2023,Home Decor,Not Purchased,,,,,,,,
6167,Emily White,58,Other,Los Angeles,630.04,22-12-2022,Automobile,Not Purchased,,,,,,,,
6179,Emily White,61,Female,Los Angeles,406.15,15-11-2023,Home Decor,Not Purchased,,,,,,,,
6185,Chris Johnson,42,Female,New York,463.88,11-02-2020,Misc,Not Purchased,,,,,,,,
6201,Alex Brown,68,Male,Los Angeles,688.55,04-07-2020,Groceries,Not Purchased,,,,,,,,
6207,Chris Johnson,22,Male,Houston,964.5,12-08-2022,Fashion,Not Purchased,,,,,,,,
6208,John Doe,50,Other,Houston,954.69,21-07-2022,Fashion,Not Purchased,,,,,,,,
6222,Alex Brown,72,Female,New York,73.19,10-08-2022,Fashion,Not Purchased,,,,,,,,
6223,John Doe,52,Other,Los Angeles,571.28,12-08-2023,Home Decor,Not Purchased,,,,,,,,
6232,John Doe,51,Other,Phoenix,35.72,14-05-2022,Groceries,Not Purchased,,,,,,,,
6233,Chris Johnson,61,Male,Los Angeles,151.73,05-10-2022,Fashion,Not Purchased,,,,,,,,
6237,Jane Smith,43,Male,Phoenix,210.19,20-08-2021,Electronics,Not Purchased,,,,,,,,
6237,Jane Smith,45,Other,Houston,880.2,15-08-2022,Groceries,Not Purchased,,,,,,,,
6238,Emily White,52,Male,Chicago,652.23,10-03-2020,Automobile,Not Purchased,,,,,,,,
6240,Chris Johnson,33,Male,Chicago,469.98,08-06-2020,Fashion,Not Purchased,,,,,,,,
6241,John Doe,48,Other,Houston,990.82,27-09-2023,Automobile,Not Purchased,,,,,,,,
6248,Alex Brown,69,Male,Phoenix,843.62,21-05-2023,Home Decor,Not Purchased,,,,,,,,
6249,Chris Johnson,46,Male,Phoenix,423.56,15-05-2021,Groceries,Not Purchased,,,,,,,,
6255,Jane Smith,34,Male,New York,93.12,16-10-2023,Fashion,Not Purchased,,,,,,,,
6256,Alex Brown,41,Female,Houston,520.89,12-02-2021,Automobile,Not Purchased,,,,,,,,
6258,Jane Smith,72,Male,Los Angeles,210.45,11-05-2022,Groceries,Not Purchased,,,,,,,,
6258,Alex Brown,60,Other,Los Angeles,27.13,09-02-2021,Groceries,Not Purchased,,,,,,,,
6260,Jane Smith,75,Male,Phoenix,638.65,11-02-2021,Electronics,Not Purchased,,,,,,,,
6285,Jane Smith,18,Other,Los Angeles,685.87,01-11-2022,Groceries,Not Purchased,,,,,,,,
6291,Jane Smith,26,Female,New York,762.6,12-10-2022,Electronics,Not Purchased,,,,,,,,
6293,Chris Johnson,53,Other,Los Angeles,353.56,19-11-2021,Fashion,Not Purchased,,,,,,,,
6299,Jane Smith,76,Male,Los Angeles,394.48,14-07-2020,Home Decor,Not Purchased,,,,,,,,
6305,Chris Johnson,53,Other,New York,,06-07-2022,Electronics,Not Purchased,,,,,,,,
6307,Jane Smith,40,Other,Chicago,246.64,18-04-2021,Home Decor,Not Purchased,,,,,,,,
6310,Emily White,19,Female,Houston,444.8,14-02-2022,Groceries,Not Purchased,,,,,,,,
6320,Alex Brown,62,Other,Houston,502.27,13-08-2023,Home Decor,Not Purchased,,,,,,,,
6330,Emily White,52,Female,Houston,586.77,11-10-2020,Groceries,Not Purchased,,,,,,,,
6342,Emily White,26,Other,Phoenix,404.67,03-12-2022,Electronics,Not Purchased,,,,,,,,
6343,Chris Johnson,18,Male,Phoenix,845.45,25-07-2020,Automobile,Not Purchased,,,,,,,,
6343,John Doe,56,Male,New York,273.99,19-12-2020,Automobile,Not Purchased,,,,,,,,
6346,Chris Johnson,64,Male,Houston,50.1,18-02-2023,Automobile,Not Purchased,,,,,,,,
6347,John Doe,31,Male,New York,105.72,06-07-2023,Automobile,Not Purchased,,,,,,,,
6370,Alex Brown,69,Other,New York,313.6,20-03-2021,Electronics,Not Purchased,,,,,,,,
6373,John Doe,79,Female,Phoenix,45.63,25-12-2020,Electronics,Not Purchased,,,,,,,,
6390,Jane Smith,38,Male,New York,564.92,16-11-2021,Home Decor,Not Purchased,,,,,,,,
6390,Alex Brown,57,Female,Phoenix,329.33,05-08-2022,Fashion,Not Purchased,,,,,,,,
6395,Alex Brown,52,Other,Houston,829.83,17-07-2021,Groceries,Not Purchased,,,,,,,,
6409,Jane Smith,73,Female,New York,665.51,19-10-2021,Electronics,Not Purchased,,,,,,,,
6410,Chris Johnson,50,Other,Chicago,,26-06-2022,Fashion,Not Purchased,,,,,,,,
6415,Alex Brown,75,Male,Phoenix,490.75,27-02-2020,Automobile,Not Purchased,,,,,,,,
6415,Chris Johnson,71,Female,Chicago,874.14,28-10-2020,Electronics,Not Purchased,,,,,,,,
6429,Emily White,25,Male,Houston,506.22,29-10-2022,Automobile,Not Purchased,,,,,,,,
6433,Emily White,79,Female,New York,676.78,21-05-2020,Groceries,Not Purchased,,,,,,,,
6435,Jane Smith,18,Female,Phoenix,442.99,24-03-2020,Groceries,Not Purchased,,,,,,,,
6442,Chris Johnson,23,Female,New York,140.47,06-08-2023,Electronics,Not Purchased,,,,,,,,
6445,Alex Brown,68,Other,Houston,931.42,04-01-2022,Automobile,Not Purchased,,,,,,,,
6445,John Doe,37,Female,Houston,861.42,27-04-2022,Fashion,Not Purchased,,,,,,,,
6447,Chris Johnson,61,Female,New York,521.15,28-06-2023,Fashion,Not Purchased,,,,,,,,
6448,Jane Smith,45,Male,Los Angeles,446.73,22-08-2021,Fashion,Not Purchased,,,,,,,,
6455,Chris Johnson,27,Other,Los Angeles,380.47,29-01-2021,Automobile,Not Purchased,,,,,,,,
6457,Alex Brown,59,Female,Los Angeles,430.82,13-10-2022,Fashion,Not Purchased,,,,,,,,
6462,John Doe,29,Other,Phoenix,519.99,10-03-2022,Fashion,Not Purchased,,,,,,,,
6463,Chris Johnson,75,Other,Houston,240.92,15-10-2021,Groceries,Not Purchased,,,,,,,,
6468,Alex Brown,45,Male,Chicago,112.46,17-09-2022,Groceries,Not Purchased,,,,,,,,
6472,John Doe,22,Other,Houston,26.76,30-10-2022,Automobile,Not Purchased,,,,,,,,
6475,Jane Smith,48,Female,Phoenix,377.52,08-09-2023,Home Decor,Not Purchased,,,,,,,,
6476,John Doe,20,Female,Chicago,681.22,25-04-2021,Groceries,Not Purchased,,,,,,,,
6485,Alex Brown,30,Female,Chicago,232.24,03-02-2022,Electronics,Not Purchased,,,,,,,,
6520,Chris Johnson,68,Male,Los Angeles,996.56,08-06-2022,Groceries,Not Purchased,,,,,,,,
6520,Chris Johnson,64,Female,Houston,165.88,02-02-2021,Home Decor,Not Purchased,,,,,,,,
6530,John Doe,39,Female,Chicago,839.19,21-09-2023,Groceries,Not Purchased,,,,,,,,
6541,Chris Johnson,73,Male,Houston,761.4,01-09-2023,Home Decor,Not Purchased,,,,,,,,
6546,Jane Smith,29,Female,Chicago,312.06,24-03-2021,Automobile,Not Purchased,,,,,,,,
6548,Chris Johnson,28,Other,Los Angeles,473.21,10-10-2023,Home Decor,Not Purchased,,,,,,,,
6558,Alex Brown,20,Male,Los Angeles,652.7,07-11-2021,Fashion,Not Purchased,,,,,,,,
6560,Alex Brown,33,Male,Phoenix,740.11,11-04-2020,Fashion,Not Purchased,,,,,,,,
6565,Alex Brown,65,Other,Houston,690.73,14-12-2022,Electronics,Not Purchased,,,,,,,,
6567,Chris Johnson,26,Male,Houston,749.1,07-11-2022,Automobile,Not Purchased,,,,,,,,
6569,Emily White,36,Male,Houston,947.75,10-12-2020,Automobile,Not Purchased,,,,,,,,
6570,Alex Brown,47,Female,New York,540.7,08-08-2020,Home Decor,Not Purchased,,,,,,,,
6571,Alex Brown,-1,Male,Los Angeles,163.03,02-02-2021,Electronics,Not Purchased,,,,,,,,
6585,Emily White,41,Male,Houston,681.64,03-03-2022,Groceries,Not Purchased,,,,,,,,
6585,Chris Johnson,74,Female,Houston,,30-06-2023,Fashion,Not Purchased,,,,,,,,
6588,Emily White,39,Other,New York,832.82,06-09-2021,Home Decor,Not Purchased,,,,,,,,
6588,Jane Smith,31,Other,Los Angeles,167.38,28-07-2023,Home Decor,Not Purchased,,,,,,,,
6590,Chris Johnson,72,Female,New York,80.82,16-08-2021,Electronics,Not Purchased,,,,,,,,
6591,Emily White,20,Other,Los Angeles,190.77,28-12-2023,Electronics,Purchased,,,,,,,,
6592,John Doe,23,Female,New York,527.92,20-09-2023,Fashion,Not Purchased,,,,,,,,
6600,Chris Johnson,67,Male,Houston,312.7,25-03-2023,Electronics,Not Purchased,,,,,,,,
6604,Alex Brown,61,Other,Chicago,815.13,30-10-2022,Groceries,Not Purchased,,,,,,,,
6607,Chris Johnson,62,Other,New York,149.3,16-01-2021,Home Decor,Not Purchased,,,,,,,,
6619,John Doe,64,Other,Phoenix,218.54,14-06-2023,Groceries,Not Purchased,,,,,,,,
6619,Chris Johnson,43,Female,Los Angeles,974.86,25-01-2020,Fashion,Not Purchased,,,,,,,,
6624,Chris Johnson,35,Female,Phoenix,142.66,25-01-2023,Automobile,Not Purchased,,,,,,,,
6626,Emily White,55,Female,Los Angeles,30.87,03-08-2020,Electronics,Not Purchased,,,,,,,,
6628,Alex Brown,33,Other,New York,656.6,11-06-2020,Home Decor,Not Purchased,,,,,,,,
6630,Alex Brown,27,Other,Los Angeles,509.05,17-10-2020,Groceries,Not Purchased,,,,,,,,
6631,Jane Smith,34,Other,Los Angeles,853.83,27-03-2020,Electronics,Not Purchased,,,,,,,,
6633,Jane Smith,61,Other,Los Angeles,487.65,08-10-2021,Groceries,Not Purchased,,,,,,,,
6637,John Doe,49,Other,Houston,693.23,18-10-2021,Home Decor,Not Purchased,,,,,,,,
6644,Alex Brown,27,Male,Houston,659.85,15-08-2021,Home Decor,Not Purchased,,,,,,,,
6645,Chris Johnson,60,Male,Chicago,194.83,23-11-2020,Automobile,Not Purchased,,,,,,,,
6655,Alex Brown,61,Male,Chicago,772.33,07-09-2022,Automobile,Not Purchased,,,,,,,,
6656,John Doe,23,Female,Chicago,458.01,03-08-2020,Fashion,Not Purchased,,,,,,,,
6661,Jane Smith,59,Male,Houston,682.76,23-03-2020,Groceries,Not Purchased,,,,,,,,
6669,Alex Brown,42,Other,Chicago,762.1,26-07-2023,Fashion,Not Purchased,,,,,,,,
6672,Jane Smith,59,Female,Houston,948.76,12-05-2021,Electronics,Not Purchased,,,,,,,,
6679,Chris Johnson,63,Female,Phoenix,996.28,09-08-2021,Groceries,Not Purchased,,,,,,,,
6690,Emily White,68,Other,New York,842.62,21-07-2020,Automobile,Not Purchased,,,,,,,,
6691,Chris Johnson,27,Male,Houston,193.31,10-06-2021,Home Decor,Not Purchased,,,,,,,,
6693,Chris Johnson,30,Male,New York,521.07,13-10-2021,Automobile,Not Purchased,,,,,,,,
6693,Emily White,23,Male,Phoenix,391.01,25-02-2021,Home Decor,Not Purchased,,,,,,,,
6699,John Doe,33,Male,New York,298.6,03-10-2020,Groceries,Not Purchased,,,,,,,,
6704,Chris Johnson,69,Male,Houston,351.99,20-11-2023,Groceries,Not Purchased,,,,,,,,
6710,Jane Smith,23,Female,Phoenix,685.09,30-06-2022,Electronics,Not Purchased,,,,,,,,
6713,Chris Johnson,41,Male,New York,664.83,13-11-2022,Home Decor,Not Purchased,,,,,,,,
6722,John Doe,66,Male,New York,895.17,08-08-2021,Electronics,Not Purchased,,,,,,,,
6726,Emily White,28,Male,Los Angeles,845.01,05-02-2023,Electronics,Not Purchased,,,,,,,,
6732,Jane Smith,63,Female,Los Angeles,896.71,23-03-2023,Fashion,Not Purchased,,,,,,,,
6738,Chris Johnson,51,Female,Chicago,222.75,06-12-2023,Electronics,Purchased,,,,,,,,
6742,Chris Johnson,78,Other,Houston,739.13,13-05-2022,Home Decor,Not Purchased,,,,,,,,
6744,Emily White,76,Male,Chicago,762.11,11-04-2023,Electronics,Not Purchased,,,,,,,,
6755,Jane Smith,38,Female,New York,464.65,27-12-2020,Fashion,Not Purchased,,,,,,,,
6757,John Doe,60,Other,New York,224.98,17-10-2020,Electronics,Not Purchased,,,,,,,,
6759,Jane Smith,23,Other,Chicago,488.84,04-08-2021,Electronics,Not Purchased,,,,,,,,
6772,Jane Smith,44,Male,New York,370.15,09-02-2021,Home Decor,Not Purchased,,,,,,,,
6774,Chris Johnson,46,Other,New York,31.42,26-10-2023,Electronics,Not Purchased,,,,,,,,
6776,Jane Smith,50,Female,New York,548.81,30-06-2020,Groceries,Not Purchased,,,,,,,,
6777,John Doe,24,Male,Phoenix,136.32,06-03-2022,Automobile,Not Purchased,,,,,,,,
6779,Alex Brown,57,Other,New York,537.07,25-06-2021,Fashion,Not Purchased,,,,,,,,
6780,Alex Brown,41,Other,Los Angeles,379.2,23-10-2023,Home Decor,Not Purchased,,,,,,,,
6782,John Doe,67,Other,Los Angeles,202.29,02-06-2023,Home Decor,Not Purchased,,,,,,,,
6783,John Doe,77,Male,New York,386.11,03-03-2020,Groceries,Not Purchased,,,,,,,,
6789,Emily White,39,Other,Houston,19.57,19-09-2022,Fashion,Not Purchased,,,,,,,,
6796,Chris Johnson,58,Other,Chicago,677.01,07-09-2020,Fashion,Not Purchased,,,,,,,,
6801,Jane Smith,51,Other,Los Angeles,997.41,14-02-2022,Automobile,Not Purchased,,,,,,,,
6810,John Doe,73,Female,Chicago,903.98,12-03-2022,Electronics,Not Purchased,,,,,,,,
6823,Jane Smith,50,Other,Phoenix,175.3,10-05-2020,Automobile,Not Purchased,,,,,,,,
6827,John Doe,49,Male,Los Angeles,690.25,22-09-2023,Groceries,Not Purchased,,,,,,,,
6850,Emily White,44,Female,New York,345.49,19-09-2020,Home Decor,Not Purchased,,,,,,,,
6867,Alex Brown,54,Female,Phoenix,619.63,19-09-2021,Fashion,Not Purchased,,,,,,,,
6870,Alex Brown,59,Male,Chicago,361.58,02-05-2023,Groceries,Not Purchased,,,,,,,,
6877,John Doe,42,Male,Houston,195.04,19-09-2020,Automobile,Not Purchased,,,,,,,,
6878,Alex Brown,-1,Male,Houston,196.51,26-10-2023,Automobile,Not Purchased,,,,,,,,
6887,Jane Smith,60,Female,Phoenix,760.72,23-04-2021,Automobile,Not Purchased,,,,,,,,
6889,Alex Brown,29,Male,Chicago,567.94,06-02-2020,Home Decor,Not Purchased,,,,,,,,
6892,Emily White,41,Other,Los Angeles,417.84,24-11-2023,Misc,Not Purchased,,,,,,,,
6901,Chris Johnson,30,Female,Phoenix,264.99,29-09-2022,Home Decor,Not Purchased,,,,,,,,
6904,Chris Johnson,30,Male,Phoenix,441.69,14-05-2021,Automobile,Not Purchased,,,,,,,,
6906,Chris Johnson,78,Female,Houston,492.65,31-01-2021,Home Decor,Not Purchased,,,,,,,,
6907,Emily White,28,Other,New York,718.33,07-08-2022,Groceries,Not Purchased,,,,,,,,
6911,Jane Smith,19,Other,Los Angeles,533.96,27-05-2022,Automobile,Not Purchased,,,,,,,,
6913,Chris Johnson,49,Female,Los Angeles,257.39,04-12-2020,Automobile,Not Purchased,,,,,,,,
6917,Jane Smith,50,Male,Los Angeles,129.81,22-12-2020,Groceries,Not Purchased,,,,,,,,
6926,Chris Johnson,33,Other,Chicago,895.45,14-02-2020,Fashion,Not Purchased,,,,,,,,
6941,Chris Johnson,51,Male,Chicago,474.55,05-05-2020,Misc,Not Purchased,,,,,,,,
6941,John Doe,62,Female,Chicago,426.03,06-02-2022,Fashion,Not Purchased,,,,,,,,
6944,Alex Brown,64,Other,New York,956.1,21-10-2021,Fashion,Not Purchased,,,,,,,,
6951,Jane Smith,26,Male,Phoenix,658.04,05-11-2022,Groceries,Not Purchased,,,,,,,,
6966,Alex Brown,64,Male,Houston,628.31,22-01-2021,Automobile,Not Purchased,,,,,,,,
6977,John Doe,49,Other,Phoenix,187.73,05-08-2022,Electronics,Not Purchased,,,,,,,,
6978,Alex Brown,34,Female,Phoenix,621.56,28-01-2022,Home Decor,Not Purchased,,,,,,,,
6986,Chris Johnson,34,Male,Los Angeles,264.84,22-03-2021,Groceries,Not Purchased,,,,,,,,
6989,Alex Brown,28,Other,New York,612.82,26-05-2021,Groceries,Not Purchased,,,,,,,,
6995,Alex Brown,59,Other,Houston,643.94,21-12-2022,Groceries,Not Purchased,,,,,,,,
